ID,REFERENCE,TITLE,TYPE,STATE,PRIORITY,CATEGORY,SUBCATEGORY_ID,DESCRIPTION,CREATION_DATE,RESOLUTION_DUE_DATE,CATEGORY_ID,SYMPTOM_ID,PREVIOUS_STATE_ID,CREATION_TEAM,CHANGE_ID_N,PUBLIC_FLAG,RESOLUTION_SLA_MINUTE,CREATION_TEAM_PUBLIC_ID,URGENCY_ID,URGENCY,IMPACT_ID,ORIGIN,CAUSE_TYPE,CAUSE_TYPE_ID,SUBCATEGORY_PUBLIC_ID,RESOLUTION_ESTIMATED_DATE,CHANGE_USER_INTERNAL_FLAG,SLA_MINUTE,PREVIOUS_STATE,SERVICE_ID_COUNT_BY_CLIENT,ORIGINAL_TICKET_ID,START_DATE,TAG,AUTOMATIC_FLAG,RESOLUTION_SLA_UNITY,CREATION_USER_NAME,PRIORITY_ID,STATE_ID,CHANGE_USER_ID,STATE_DATE,CHANGE_DATE,PREVIOUS_RESOLUTION_ESTIMATED_DATE,IMPACT,TYPE_ID,SYMPTOM_PUBLIC_ID,IMPACT_PUBLIC_ID,CREATION_USER_ID,CREATION_USER_INTERNAL_FLAG,AUTOMATIC_CREATION_FLAG,CHANGE_TEAM_ID,SUBCATEGORY,PRIORITY_PUBLIC_ID,ENTITY,MAX_ID,HIERARQ_ESCALATION,CHANGE_ID,ORIGIN_ID,OBSERVATIONS,CHANGE_USER_NAME,SYMPTOM,PREVIOUS_SERVICE_ID_COUNT_BY_CLIENT,CATEGORY_PUBLIC_ID,CHANGE_TEAM,TIM_ASSOCIATED_TICKETS
3736093,,ALARME DE REDE - Incidente 4,Incidente,Em Progresso,P1,Avaria Cliente,3,Teste Open Labs - Mock 4,2025-10-10T11:05:12.000-03:00,2025-10-11T11:05:11.000-03:00,4,7,2,TIM,4/1000,1,1440,TIM,1,1-Crítico,5,API Management,Teste,1,Avaria Cliente - FTTH,2025-10-11T11:05:11.000-03:00,1,1440,Aberto,{},Cliente,2025-10-10T11:05:11.000-03:00,BLUEPHONE,1,horas lineares,API Management,1,2,395,2025-10-10T11:05:12.000-03:00,2025-10-10T11:05:12.000-03:00,2025-10-11T11:05:11.000-03:00,4-Menor,1,Outro,4-Menor,395,1,1,38,Avaria Cliente - FTTH,P1,TTK,3736094,0,1219533,9,Teste Open Labs - Mock 4,API Management,Outro,{},ALARME DE REDE,TIM,"[{""TIM_ASSOCIATED_TICKET_REFERENCE"":""EVE251000000004"",""TIM_ASSOCIATED_TICKET_STATUS"":""NOVO""}]"
3736094,,ALARME DE REDE - Incidente 5,Incidente,Aberto,P2,Avaria Cliente,3,Teste Open Labs - Mock 5,2025-10-10T11:05:12.000-03:00,2025-10-11T11:05:11.000-03:00,4,7,2,TIM,5/1000,1,1440,TIM,2,2-Alto,5,API Management,Teste,1,Avaria Cliente - FTTH,2025-10-11T11:05:11.000-03:00,1,1440,Aberto,{},Cliente,2025-10-10T11:05:11.000-03:00,BLUEPHONE,1,horas lineares,API Management,2,2,395,2025-10-10T11:05:12.000-03:00,2025-10-10T11:05:12.000-03:00,2025-10-11T11:05:11.000-03:00,4-Menor,1,Outro,4-Menor,395,1,1,38,Avaria Cliente - FTTH,P2,TTK,3736095,0,1219534,9,Teste Open Labs - Mock 5,API Management,Outro,{},ALARME DE REDE,TIM,"[{""TIM_ASSOCIATED_TICKET_REFERENCE"":""EVE251000000005"",""TIM_ASSOCIATED_TICKET_STATUS"":""EM_ANDAMENTO""}]"
3736095,,ALARME DE REDE - Incidente 6,Incidente,Fechado,P3,Avaria Cliente,3,Teste Open Labs - Mock 6,2025-10-10T11:05:12.000-03:00,2025-10-11T11:05:11.000-03:00,4,7,2,TIM,6/1000,1,1440,TIM,3,3-Médio,5,API Management,Teste,1,Avaria Cliente - FTTH,2025-10-11T11:05:11.000-03:00,1,1440,Aberto,{},Cliente,2025-10-10T11:05:11.000-03:00,BLUEPHONE,1,horas lineares,API Management,3,2,395,2025-10-10T11:05:12.000-03:00,2025-10-10T11:05:12.000-03:00,2025-10-11T11:05:11.000-03:00,4-Menor,1,Outro,4-Menor,395,1,1,38,Avaria Cliente - FTTH,P3,TTK,3736096,0,1219535,9,Teste Open Labs - Mock 6,API Management,Outro,{},ALARME DE REDE,TIM,"[{""TIM_ASSOCIATED_TICKET_REFERENCE"":""EVE251000000006"",""TIM_ASSOCIATED_TICKET_STATUS"":""NOVO""}]"
3736096,,ALARME DE REDE - Incidente 7,Incidente,Aberto,P4,Avaria Cliente,3,Teste Open Labs - Mock 7,2025-10-10T11:05:12.000-03:00,2025-10-11T11:05:11.000-03:00,4,7,2,TIM,7/1000,1,1440,TIM,4,4-Baixo,5,API Management,Teste,1,Avaria Cliente - FTTH,2025-10-11T11:05:11.000-03:00,1,1440,Aberto,{},Cliente,2025-10-10T11:05:11.000-03:00,BLUEPHONE,1,horas lineares,API Management,4,2,395,2025-10-10T11:05:12.000-03:00,2025-10-10T11:05:12.000-03:00,2025-10-11T11:05:11.000-03:00,4-Menor,1,Outro,4-Menor,395,1,1,38,Avaria Cliente - FTTH,P4,TTK,3736097,0,1219536,9,Teste Open Labs - Mock 7,API Management,Outro,{},ALARME DE REDE,TIM,"[{""TIM_ASSOCIATED_TICKET_REFERENCE"":""EVE251000000007"",""TIM_ASSOCIATED_TICKET_STATUS"":""EM_ANDAMENTO""}]"
3736097,,ALARME DE REDE - Incidente 8,Incidente,Em Progresso,P1,Avaria Cliente,3,Teste Open Labs - Mock 8,2025-10-10T11:05:12.000-03:00,2025-10-11T11:05:11.000-03:00,4,7,2,TIM,8/1000,1,1440,TIM,1,1-Crítico,5,API Management,Teste,1,Avaria Cliente - FTTH,2025-10-11T11:05:11.000-03:00,1,1440,Aberto,{},Cliente,2025-10-10T11:05:11.000-03:00,BLUEPHONE,1,horas lineares,API Management,1,2,395,2025-10-10T11:05:12.000-03:00,2025-10-10T11:05:12.000-03:00,2025-10-11T11:05:11.000-03:00,4-Menor,1,Outro,4-Menor,395,1,1,38,Avaria Cliente - FTTH,P1,TTK,3736098,0,1219537,9,Teste Open Labs - Mock 8,API Management,Outro,{},ALARME DE REDE,TIM,"[{""TIM_ASSOCIATED_TICKET_REFERENCE"":""EVE251000000008"",""TIM_ASSOCIATED_TICKET_STATUS"":""NOVO""}]"
3736098,,ALARME DE REDE - Incidente 9,Incidente,Fechado,P2,Avaria Cliente,3,Teste Open Labs - Mock 9,2025-10-10T11:05:12.000-03:00,2025-10-11T11:05:11.000-03:00,4,7,2,TIM,9/1000,1,1440,TIM,2,2-Alto,5,API Management,Teste,1,Avaria Cliente - FTTH,2025-10-11T11:05:11.000-03:00,1,1440,Aberto,{},Cliente,2025-10-10T11:05:11.000-03:00,BLUEPHONE,1,horas lineares,API Management,2,2,395,2025-10-10T11:05:12.000-03:00,2025-10-10T11:05:12.000-03:00,2025-10-11T11:05:11.000-03:00,4-Menor,1,Outro,4-Menor,395,1,1,38,Avaria Cliente - FTTH,P2,TTK,3736099,0,1219538,9,Teste Open Labs - Mock 9,API Management,Outro,{},ALARME DE REDE,TIM,"[{""TIM_ASSOCIATED_TICKET_REFERENCE"":""EVE251000000009"",""TIM_ASSOCIATED_TICKET_STATUS"":""EM_ANDAMENTO""}]"
3736099,,ALARME DE REDE - Incidente 10,Incidente,Em Progresso,P3,Avaria Cliente,3,Teste Open Labs - Mock 10,2025-10-10T11:05:12.000-03:00,2025-10-11T11:05:11.000-03:00,4,7,2,TIM,10/1000,1,1440,TIM,3,3-Médio,5,API Management,Teste,1,Avaria Cliente - FTTH,2025-10-11T11:05:11.000-03:00,1,1440,Aberto,{},Cliente,2025-10-10T11:05:11.000-03:00,BLUEPHONE,1,horas lineares,API Management,3,2,395,2025-10-10T11:05:12.000-03:00,2025-10-10T11:05:12.000-03:00,2025-10-11T11:05:11.000-03:00,4-Menor,1,Outro,4-Menor,395,1,1,38,Avaria Cliente - FTTH,P3,TTK,3736100,0,1219539,9,Teste Open Labs - Mock 10,API Management,Outro,{},ALARME DE REDE,TIM,"[{""TIM_ASSOCIATED_TICKET_REFERENCE"":""EVE251000000010"",""TIM_ASSOCIATED_TICKET_STATUS"":""NOVO""}]"
3736100,,ALARME DE REDE - Incidente 11,Incidente,Aberto,P4,Avaria Cliente,3,Teste Open Labs - Mock 11,2025-10-10T11:05:12.000-03:00,2025-10-11T11:05:11.000-03:00,4,7,2,TIM,11/1000,1,1440,TIM,4,4-Baixo,5,API Management,Teste,1,Avaria Cliente - FTTH,2025-10-11T11:05:11.000-03:00,1,1440,Aberto,{},Cliente,2025-10-10T11:05:11.000-03:00,BLUEPHONE,1,horas lineares,API Management,4,2,395,2025-10-10T11:05:12.000-03:00,2025-10-10T11:05:12.000-03:00,2025-10-11T11:05:11.000-03:00,4-Menor,1,Outro,4-Menor,395,1,1,38,Avaria Cliente - FTTH,P4,TTK,3736101,0,1219540,9,Teste Open Labs - Mock 11,API Management,Outro,{},ALARME DE REDE,TIM,"[{""TIM_ASSOCIATED_TICKET_REFERENCE"":""EVE251000000011"",""TIM_ASSOCIATED_TICKET_STATUS"":""EM_ANDAMENTO""}]"
3736101,,ALARME DE REDE - Incidente 12,Incidente,Fechado,P1,Avaria Cliente,3,Teste Open Labs - Mock 12,2025-10-10T11:05:12.000-03:00,2025-10-11T11:05:11.000-03:00,4,7,2,TIM,12/1000,1,1440,TIM,1,1-Crítico,5,API Management,Teste,1,Avaria Cliente - FTTH,2025-10-11T11:05:11.000-03:00,1,1440,Aberto,{},Cliente,2025-10-10T11:05:11.000-03:00,BLUEPHONE,1,horas lineares,API Management,1,2,395,2025-10-10T11:05:12.000-03:00,2025-10-10T11:05:12.000-03:00,2025-10-11T11:05:11.000-03:00,4-Menor,1,Outro,4-Menor,395,1,1,38,Avaria Cliente - FTTH,P1,TTK,3736102,0,1219541,9,Teste Open Labs - Mock 12,API Management,Outro,{},ALARME DE REDE,TIM,"[{""TIM_ASSOCIATED_TICKET_REFERENCE"":""EVE251000000012"",""TIM_ASSOCIATED_TICKET_STATUS"":""NOVO""}]"
3736102,,ALARME DE REDE - Incidente 13,Incidente,Aberto,P2,Avaria Cliente,3,Teste Open Labs - Mock 13,2025-10-10T11:05:12.000-03:00,2025-10-11T11:05:11.000-03:00,4,7,2,TIM,13/1000,1,1440,TIM,2,2-Alto,5,API Management,Teste,1,Avaria Cliente - FTTH,2025-10-11T11:05:11.000-03:00,1,1440,Aberto,{},Cliente,2025-10-10T11:05:11.000-03:00,BLUEPHONE,1,horas lineares,API Management,2,2,395,2025-10-10T11:05:12.000-03:00,2025-10-10T11:05:12.000-03:00,2025-10-11T11:05:11.000-03:00,4-Menor,1,Outro,4-Menor,395,1,1,38,Avaria Cliente - FTTH,P2,TTK,3736103,0,1219542,9,Teste Open Labs - Mock 13,API Management,Outro,{},ALARME DE REDE,TIM,"[{""TIM_ASSOCIATED_TICKET_REFERENCE"":""EVE251000000013"",""TIM_ASSOCIATED_TICKET_STATUS"":""EM_ANDAMENTO""}]"
